bhk,area_sqft,locality,furnishing,status,price_rupees,price_per_sqft
4,1512.0,Shilaj,Furnished,Under Construction,12000000.0,7936.51
3,2835.0,Chandkheda,Furnished,Ready To Move,13800000.0,4867.72
3,1097.0,Shilaj,Semi-Furnished,Ready To Move,13000000.0,11850.5
3,2160.0,Nikol,Semi-Furnished,Ready To Move,11100000.0,5138.89
3,1912.0,Naranpura,Furnished,Ready To Move,15000000.0,7845.19
3,1800.0,Sg Highway,Furnished,Ready To Move,12200000.0,6777.78
3,1000.0,Sarkhej,Furnished,Ready To Move,9500000.0,9500.0
3,1090.0,Paldi,Furnished,Ready To Move,15000000.0,13761.47
3,4518.0,Shela,Furnished,Ready To Move,26000000.0,5754.76
2,1980.0,Bopal,Semi-Furnished,Ready To Move,11000000.0,5555.56
4,1350.0,Shela,Furnished,Ready To Move,20500000.0,15185.19
4,1810.0,Shela,Furnished,Under Construction,20000000.0,11049.72
3,2310.0,Bopal,Furnished,Under Construction,13700000.0,5930.74
3,1575.0,Satellite,Furnished,Ready To Move,20000000.0,12698.41
3,2050.0,Gota,Furnished,Under Construction,9500000.0,4634.15
3,1910.0,Satellite,Furnished,Under Construction,14000000.0,7329.84
4,2916.0,Ambli,Furnished,Under Construction,20000000.0,6858.71
4,2142.0,Bodakdev,Semi-Furnished,Ready To Move,18000000.0,8403.36
4,3020.0,Shela,Furnished,Under Construction,14100000.0,4668.87
5,4725.0,Satellite,Furnished,Ready To Move,22500000.0,4761.9
3,1300.0,Shyamal,Furnished,Ready To Move,12500000.0,9615.38
3,1660.0,Bodakdev,Furnished,Ready To Move,11000000.0,6626.51
3,1980.0,Navrangpura,Furnished,Ready To Move,10000000.0,5050.51
3,2165.0,Vaishnodevi,Unfurnished,Ready To Move,11000000.0,5080.83
3,2040.0,Bopal,Furnished,Ready To Move,14500000.0,7107.84
3,1885.0,Vastrapur,Furnished,Ready To Move,19500000.0,10344.83
3,1800.0,Gota,Furnished,Ready To Move,10000000.0,5555.56
3,2385.0,Vaishnodevi,Furnished,Ready To Move,10700000.0,4486.37
3,2000.0,Memnagar,Semi-Furnished,Ready To Move,13500000.0,6750.0
3,1299.0,Vaishnodevi,Semi-Furnished,Ready To Move,11000000.0,8468.05
3,1322.0,Thaltej,Furnished,Ready To Move,27500000.0,20801.82
3,2664.0,Thaltej,Furnished,Ready To Move,17500000.0,6569.07
3,810.0,Shela,Furnished,Ready To Move,12800000.0,15802.47
3,1675.0,Vastrapur,Furnished,Ready To Move,14000000.0,8358.21
4,3121.0,Shela,Furnished,Under Construction,20000000.0,6408.2
4,1240.0,Chandkheda,Furnished,Ready To Move,9500000.0,7661.29
3,1710.0,Satellite,Furnished,Ready To Move,13000000.0,7602.34
4,4806.0,Koteshwar,Furnished,Ready To Move,24000000.0,4993.76
3,1170.0,Koteshwar,Semi-Furnished,Ready To Move,9500000.0,8119.66
3,945.0,Satellite,Furnished,Under Construction,12500000.0,13227.51
3,826.0,Vaishnodevi,Furnished,Ready To Move,10000000.0,12106.54
4,2935.0,Bodakdev,Furnished,Under Construction,22000000.0,7495.74
3,826.0,Vaishnodevi,Furnished,Ready To Move,9500000.0,11501.21
3,2360.0,Gota,Furnished,Under Construction,11500000.0,4872.88
4,2800.0,Satellite,Furnished,Ready To Move,20000000.0,7142.86
3,1080.0,Prahlad Nagar,Furnished,Ready To Move,10500000.0,9722.22
3,2070.0,Bopal,Furnished,Under Construction,10500000.0,5072.46
3,877.0,Thaltej,Furnished,Ready To Move,9500000.0,10832.38
3,2556.0,Koteshwar,Furnished,Ready To Move,11500000.0,4499.22
3,2395.0,Makarba,Furnished,Ready To Move,11000000.0,4592.9
3,1530.0,Navrangpura,Furnished,Ready To Move,13000000.0,8496.73
4,2466.0,Bodakdev,Semi-Furnished,Ready To Move,17500000.0,7096.51
3,1575.0,Gota,Furnished,Ready To Move,11500000.0,7301.59
3,2142.0,Gurukul,Furnished,Ready To Move,13500000.0,6302.52
3,1755.0,Bopal,Furnished,Ready To Move,12500000.0,7122.51
3,1250.0,Sola,Furnished,Ready To Move,14100000.0,11280.0
3,900.0,Chittavan,Furnished,Ready To Move,10500000.0,11666.67
3,1812.0,Thaltej,Furnished,Ready To Move,10000000.0,5518.76
4,3060.0,Thaltej,Furnished,Ready To Move,26000000.0,8496.73
3,1260.0,Vastrapur,Furnished,Ready To Move,11000000.0,8730.16
3,1080.0,Gota,Furnished,Ready To Move,9400000.0,8703.7
3,1650.0,Shahibag,Furnished,Ready To Move,12000000.0,7272.73
4,1700.0,Navrangpura,Furnished,Ready To Move,12500000.0,7352.94
4,1980.0,Naranpura,Furnished,Ready To Move,12700000.0,6414.14
3,2158.0,Gota,Furnished,Ready To Move,11700000.0,5421.69
3,1453.0,Gota,Furnished,Ready To Move,12500000.0,8602.89
4,1917.0,Motera,Furnished,Ready To Move,16000000.0,8346.37
3,1935.0,Bodakdev,Furnished,Ready To Move,11000000.0,5684.75
4,2475.0,Prahlad Nagar,Furnished,Ready To Move,18500000.0,7474.75
5,3855.0,Bopal,Furnished,Ready To Move,23000000.0,5966.28
4,2623.0,Shela,Furnished,Ready To Move,18000000.0,6862.37
3,1755.0,Makarba,Furnished,Ready To Move,10500000.0,5982.91
3,2007.0,Chandkheda,Furnished,Ready To Move,9900000.0,4932.74
3,1350.0,Thaltej,Furnished,Ready To Move,14000000.0,10370.37
3,2360.0,Gota,Unfurnished,Under Construction,12500000.0,5296.61
4,1750.0,Ambli,Unfurnished,Under Construction,20600000.0,11771.43
3,2565.0,Chharodi,Unfurnished,Under Construction,12200000.0,4756.34
4,1793.0,Shela,Unfurnished,Under Construction,13000000.0,7250.42
3,1287.0,Vaishnodevi,Unfurnished,Under Construction,10400000.0,8080.81
3,1302.0,Gota,Unfurnished,Under Construction,13600000.0,10445.47
3,2360.0,Gota,Unfurnished,Under Construction,13900000.0,5889.83
4,2271.0,Shela,Unfurnished,Under Construction,25500000.0,11228.53
4,3211.0,Vaishnodevi,Unfurnished,Under Construction,21600000.0,6726.88
3,1485.0,Gota,Unfurnished,Under Construction,17400000.0,11717.17
3,1070.0,Gota,Unfurnished,Under Construction,11900000.0,11121.5
3,2259.0,Vaishnodevi,Unfurnished,Under Construction,10000000.0,4426.74
3,1550.0,Gota,Unfurnished,Under Construction,12900000.0,8322.58
3,2115.0,Maninagar,Unfurnished,Under Construction,14200000.0,6713.95
4,3690.0,Thaltej,Unfurnished,Under Construction,25000000.0,6775.07
3,1274.0,Ghatlodiya,Unfurnished,Under Construction,12300000.0,9654.63
3,1728.0,Naranpura,Unfurnished,Ready To Move,10400000.0,6018.52
4,2191.0,Bopal,Unfurnished,Under Construction,21200000.0,9675.95
4,3050.0,Ellisbridge,Unfurnished,Ready To Move,19800000.0,6491.8
3,2052.0,Chharodi,Unfurnished,Under Construction,10000000.0,4873.29
3,1284.0,Shantipura,Furnished,Under Construction,10500000.0,8177.57
3,1450.0,Gota,Furnished,Under Construction,12600000.0,8689.66
3,2677.0,Satellite,Semi-Furnished,Ready To Move,24800000.0,9264.1
4,1791.0,Vaishnodevi,Furnished,Under Construction,14000000.0,7816.86
4,2052.0,Shela,Furnished,Ready To Move,22900000.0,11159.84
3,1405.0,Vaishnodevi,Furnished,Under Construction,15100000.0,10747.33
4,2825.0,Shela,Furnished,Under Construction,12000000.0,4247.79
4,3170.0,Ambli,Furnished,Under Construction,19000000.0,5993.69
3,1457.0,Gota,Furnished,Under Construction,13200000.0,9059.71
4,1909.0,Shela,Furnished,Under Construction,17400000.0,9114.72
4,1914.0,Shela,Furnished,Under Construction,13200000.0,6896.55
4,3151.0,Shela,Furnished,Ready To Move,16700000.0,5299.9
3,1254.0,Gota,Furnished,Under Construction,16100000.0,12838.92
3,1000.0,Vastrapur,Furnished,Ready To Move,15500000.0,15500.0
3,1918.0,Gota,Furnished,Under Construction,11000000.0,5735.14
3,1782.0,Vaishnodevi,Furnished,Under Construction,11500000.0,6453.42
3,1311.0,Vaishnodevi,Furnished,Ready To Move,10700000.0,8161.71
4,1824.0,Shantipura,Unfurnished,Under Construction,14500000.0,7949.56
3,1500.0,Shela,Furnished,Under Construction,15000000.0,10000.0
4,2660.0,Bopal,Semi-Furnished,Ready To Move,25000000.0,9398.5
3,1550.0,Nehru Nagar Ambawadi,Semi-Furnished,Ready To Move,17700000.0,11419.35
4,1975.0,Shela,Furnished,Under Construction,17500000.0,8860.76
4,3591.0,Sg Highway,Furnished,Under Construction,17900000.0,4984.68
3,999.0,Vastrapur,Semi-Furnished,Ready To Move,14500000.0,14514.51
4,3240.0,Jagatpur,Furnished,Under Construction,15300000.0,4722.22
3,1114.0,Ambawadi,Semi-Furnished,Ready To Move,14100000.0,12657.09
4,1743.0,Ambli,Furnished,Under Construction,22000000.0,12621.92
3,1070.0,Gota,Furnished,Under Construction,10000000.0,9345.79
3,1300.0,Thaltej,Furnished,Under Construction,13700000.0,10538.46
3,2398.0,Makarba,Furnished,Under Construction,12300000.0,5129.27
4,2990.0,Thaltej,Furnished,Under Construction,17000000.0,5685.62
3,1485.0,Gota,Furnished,Under Construction,15100000.0,10168.35
3,1300.0,Bopal,Semi-Furnished,Ready To Move,10500000.0,8076.92
3,1382.0,Vaishnodevi,Furnished,Under Construction,15500000.0,11215.63
4,1825.0,Shantipura,Furnished,Under Construction,14900000.0,8164.38
4,3291.0,Shela,Furnished,Under Construction,17100000.0,5195.99
4,1381.0,Jagatpur,Furnished,Under Construction,14500000.0,10499.64
3,1070.0,Jagatpur,Furnished,Under Construction,11200000.0,10467.29
3,1455.0,Gota,Furnished,Under Construction,13500000.0,9278.35
4,1750.0,Ambli,Furnished,Under Construction,25000000.0,14285.71
4,3210.0,Vaishnodevi,Furnished,Under Construction,22600000.0,7040.5
3,950.0,Shilaj,Furnished,Under Construction,11400000.0,12000.0
4,3861.0,Gota,Furnished,Under Construction,23100000.0,5982.91
4,2271.0,Shela,Furnished,Under Construction,23500000.0,10347.86
3,2200.0,Shela,Furnished,Under Construction,10000000.0,4545.45
4,1442.0,Shela,Furnished,Ready To Move,14200000.0,9847.43
3,1188.0,Shela,Furnished,Under Construction,11300000.0,9511.78
4,1810.0,Sanand,Furnished,Under Construction,17200000.0,9502.76
4,2191.0,Bopal,Furnished,Under Construction,19200000.0,8763.12
3,1345.0,Satellite,Furnished,Under Construction,18500000.0,13754.65
4,1483.0,Bodakdev,Furnished,Ready To Move,21000000.0,14160.49
3,1351.0,Sg Highway,Furnished,Under Construction,14900000.0,11028.87
4,2191.0,Bopal,Furnished,Under Construction,20000000.0,9128.25
4,2026.0,Bodakdev,Furnished,Under Construction,25100000.0,12388.94
3,1485.0,Gota,Furnished,Under Construction,13500000.0,9090.91
3,1392.0,Makarba,Furnished,Under Construction,11500000.0,8261.49
4,2076.0,Shela,Furnished,Under Construction,21100000.0,10163.78
3,1167.0,Shela,Unfurnished,Ready To Move,13000000.0,11139.67
3,2025.0,Ambawadi,Furnished,Under Construction,14800000.0,7308.64
4,1604.0,Ambli,Furnished,Under Construction,20000000.0,12468.83
3,1420.0,Chharodi,Furnished,Under Construction,12300000.0,8661.97
4,2100.0,Bopal,Unfurnished,Under Construction,21200000.0,10095.24
4,1600.0,Shela,Furnished,Under Construction,12400000.0,7750.0
3,1448.0,Shela,Furnished,Under Construction,15800000.0,10911.6
4,2095.0,Makarba,Furnished,Under Construction,18000000.0,8591.89
4,3291.0,Shela,Furnished,Under Construction,17300000.0,5256.76
3,962.0,Ambli,Furnished,Under Construction,11600000.0,12058.21
4,2373.0,Hebatpur,Furnished,Under Construction,20800000.0,8765.28
3,1189.0,Chharodi,Furnished,Under Construction,10500000.0,8830.95
4,1875.0,Bopal,Furnished,Under Construction,16400000.0,8746.67
3,2790.0,Nikol,Unfurnished,Under Construction,11100000.0,3978.49
4,2271.0,Shela,Furnished,Under Construction,24300000.0,10700.13
3,2106.0,Nava Vadaj,Unfurnished,Ready To Move,10500000.0,4985.75
3,2400.0,Gota,Furnished,Under Construction,13000000.0,5416.67
4,2800.0,Godhavi,Furnished,Under Construction,12700000.0,4535.71
4,2271.0,Shela,Furnished,Under Construction,26000000.0,11448.7
4,2478.0,Shela,Furnished,Under Construction,22700000.0,9160.61
3,1558.0,Shela,Furnished,Under Construction,17500000.0,11232.35
4,1787.0,Vaishnodevi,Furnished,Under Construction,26000000.0,14549.52
3,1110.0,Bopal,Furnished,Ready To Move,21100000.0,19009.01
4,1775.0,Gota,Furnished,Under Construction,10300000.0,5802.82
3,1437.0,Thaltej,Furnished,Under Construction,11000000.0,7654.84
4,2424.0,Iim,Furnished,Ready To Move,18500000.0,7632.01
3,1188.0,Shela,Furnished,Under Construction,11100000.0,9343.43
3,2010.0,Maninagar,Semi-Furnished,Ready To Move,10000000.0,4975.12
3,2115.0,Gota,Furnished,Ready To Move,11500000.0,5437.35
4,1550.0,Sg Highway,Furnished,Under Construction,10800000.0,6967.74
3,1260.0,Vaishnodevi,Furnished,Under Construction,10300000.0,8174.6
3,1350.0,Gota,Furnished,Ready To Move,13500000.0,10000.0
4,1900.0,Gota,Furnished,Under Construction,17200000.0,9052.63
3,1050.0,Ambli,Furnished,Under Construction,11500000.0,10952.38
3,1200.0,Thaltej,Furnished,Ready To Move,13800000.0,11500.0
4,1487.0,Jagatpur,Semi-Furnished,Ready To Move,10600000.0,7128.45
3,2115.0,Bopal,Furnished,Ready To Move,14000000.0,6619.39
4,2470.0,Bopal,Furnished,Ready To Move,26000000.0,10526.32
4,1737.0,Jagatpur,Unfurnished,Under Construction,16400000.0,9441.57
3,1435.0,Bopal,Furnished,Ready To Move,11500000.0,8013.94
4,2100.0,Ambli,Furnished,Under Construction,23400000.0,11142.86
4,1750.0,Ambli,Furnished,Under Construction,22800000.0,13028.57
3,2295.0,Nehru Nagar Ambawadi,Furnished,Ready To Move,16500000.0,7189.54
3,1655.0,Shela,Furnished,Ready To Move,13700000.0,8277.95
3,1575.0,Prahlad Nagar,Furnished,Ready To Move,13800000.0,8761.9
4,1694.0,Shilaj,Furnished,Ready To Move,22000000.0,12987.01
3,2360.0,Naranpura,Furnished,Under Construction,15300000.0,6483.05
4,1400.0,Shela,Furnished,Ready To Move,16500000.0,11785.71
4,1845.0,Bopal,Furnished,Ready To Move,16600000.0,8997.29
4,2400.0,Vaishnodevi,Furnished,Ready To Move,16500000.0,6875.0
3,2634.0,Shela,Furnished,Ready To Move,14800000.0,5618.83
3,1020.0,Vaishnodevi,Furnished,Ready To Move,12000000.0,11764.71
3,1944.0,Paldi,Furnished,Under Construction,12900000.0,6635.8
4,2082.0,Gota,Furnished,Ready To Move,20000000.0,9606.15
3,1815.0,Vaishnodevi,Furnished,Ready To Move,11100000.0,6115.7
3,1176.0,Jodhpur,Furnished,Ready To Move,13600000.0,11564.63
3,1215.0,Jodhpur,Furnished,Ready To Move,17000000.0,13991.77
4,3170.0,Ambli,Unfurnished,Under Construction,20000000.0,6309.15
4,4500.0,Vastrapur,Furnished,Ready To Move,22500000.0,5000.0
3,1118.0,Tragad,Furnished,Under Construction,11100000.0,9928.44
3,2000.0,Prahlad Nagar,Semi-Furnished,Ready To Move,17900000.0,8950.0
3,1500.0,Bopal,Furnished,Ready To Move,16000000.0,10666.67
3,1456.0,Vaishnodevi,Furnished,Ready To Move,15000000.0,10302.2
3,1215.0,Shela,Furnished,Ready To Move,11600000.0,9547.33
4,1837.0,Gota,Furnished,Under Construction,16500000.0,8982.04
4,4130.0,Shela,Furnished,Under Construction,22500000.0,5447.94
3,1230.0,Tragad,Furnished,Ready To Move,12100000.0,9837.4
4,1487.0,Gota,Semi-Furnished,Ready To Move,11500000.0,7733.69
3,1450.0,Prahlad Nagar,Furnished,Ready To Move,15000000.0,10344.83
3,1360.0,Ambawadi,Furnished,Ready To Move,17900000.0,13161.76
5,2640.0,Vaishnodevi,Furnished,Ready To Move,19000000.0,7196.97
3,1392.0,Ellisbridge,Semi-Furnished,Ready To Move,14500000.0,10416.67
4,3291.0,Shela,Furnished,Under Construction,19700000.0,5986.02
3,1665.0,Paldi,Unfurnished,Ready To Move,10000000.0,6006.01
3,770.0,Gota,Furnished,Ready To Move,13000000.0,16883.12
4,4515.0,Thaltej,Furnished,Under Construction,22500000.0,4983.39
4,2845.0,Bopal,Furnished,Ready To Move,14000000.0,4920.91
3,2898.0,Gota,Furnished,Under Construction,12000000.0,4140.79
3,1399.0,Bopal,Semi-Furnished,Ready To Move,11000000.0,7862.76
3,2262.0,Ambawadi,Furnished,Under Construction,16500000.0,7294.43
4,1120.0,Shela,Furnished,Ready To Move,17000000.0,15178.57
4,1789.0,Vaishnodevi,Furnished,Under Construction,22500000.0,12576.86
4,1600.0,Chandkheda,Furnished,Ready To Move,10500000.0,6562.5
3,2250.0,Bopal,Furnished,Ready To Move,12100000.0,5377.78
3,2700.0,Paldi,Furnished,Ready To Move,18300000.0,6777.78
3,2395.0,Motera,Furnished,Ready To Move,12000000.0,5010.44
3,1960.0,Shela,Furnished,Ready To Move,10800000.0,5510.2
3,1700.0,Prahlad Nagar,Furnished,Ready To Move,14000000.0,8235.29
4,1411.0,Ghatlodiya,Furnished,Under Construction,12200000.0,8646.35
4,2000.0,Shela,Semi-Furnished,Ready To Move,17500000.0,8750.0
3,1705.0,Prahlad Nagar,Semi-Furnished,Ready To Move,10200000.0,5982.4
3,1358.0,Gota,Furnished,Ready To Move,20000000.0,14727.54
4,2025.0,Bodakdev,Furnished,Ready To Move,22100000.0,10913.58
4,2000.0,Gota,Furnished,Ready To Move,24000000.0,12000.0
3,1200.0,Navrangpura,Furnished,Ready To Move,14700000.0,12250.0
3,827.0,Vaishnodevi,Furnished,Ready To Move,10500000.0,12696.49
3,1850.0,Prahlad Nagar,Semi-Furnished,Ready To Move,16000000.0,8648.65
4,2250.0,Gota,Furnished,Ready To Move,15000000.0,6666.67
3,1935.0,Satellite,Furnished,Ready To Move,14500000.0,7493.54
4,2825.0,Shela,Furnished,Under Construction,13000000.0,4601.77
3,1590.0,Shilaj,Furnished,Ready To Move,19800000.0,12452.83
3,1935.0,Memnagar,Unfurnished,Ready To Move,10100000.0,5219.64
3,1890.0,Chharodi,Unfurnished,Under Construction,10200000.0,5396.83
3,1083.0,Vaishnodevi,Furnished,Under Construction,11500000.0,10618.65
3,1411.0,Chharodi,Furnished,Under Construction,13000000.0,9213.32
4,3800.0,Bopal,Semi-Furnished,Ready To Move,22500000.0,5921.05
3,971.0,Shilaj,Furnished,Under Construction,10000000.0,10298.66
3,1745.0,Thaltej,Semi-Furnished,Ready To Move,13700000.0,7851.0
4,1350.0,Bopal,Furnished,Ready To Move,25000000.0,18518.52
3,1040.0,Vastrapur,Furnished,Ready To Move,10700000.0,10288.46
3,1114.0,Ambawadi,Furnished,Ready To Move,14300000.0,12836.62
3,1392.0,Satellite,Furnished,Ready To Move,18000000.0,12931.03
4,2736.0,Bopal,Furnished,Ready To Move,23500000.0,8589.18
3,2320.0,Satellite,Furnished,Ready To Move,18500000.0,7974.14
3,1300.0,Ambli,Furnished,Ready To Move,20500000.0,15769.23
3,1350.0,Satellite,Furnished,Ready To Move,10500000.0,7777.78
3,2781.0,Satellite,Furnished,Ready To Move,23000000.0,8270.41
3,860.0,Bopal,Furnished,Ready To Move,11500000.0,13372.09
3,1309.0,Satellite,Furnished,Ready To Move,16500000.0,12605.04
4,1900.0,Shantipura,Furnished,Under Construction,13200000.0,6947.37
3,1665.0,Gota,Semi-Furnished,Ready To Move,12500000.0,7507.51
4,3000.0,Bodakdev,Furnished,Ready To Move,22000000.0,7333.33
3,1500.0,Shela,Furnished,Under Construction,13800000.0,9200.0
4,1750.0,Satellite,Furnished,Ready To Move,10000000.0,5714.29
4,3492.0,Thaltej,Semi-Furnished,Under Construction,24400000.0,6987.4
3,1500.0,Vaishnodevi,Furnished,Ready To Move,16000000.0,10666.67
3,2160.0,Gota,Furnished,Ready To Move,12100000.0,5601.85
3,2088.0,Satellite,Semi-Furnished,Ready To Move,19200000.0,9195.4
3,1950.0,Prahlad Nagar,Semi-Furnished,Ready To Move,15500000.0,7948.72
3,1728.0,Satellite,Furnished,Ready To Move,11500000.0,6655.09
3,1400.0,Gota,Furnished,Ready To Move,12500000.0,8928.57
4,1638.0,Chanakyapuri,Furnished,Under Construction,13700000.0,8363.86
4,2800.0,Vaishnodevi,Furnished,Ready To Move,15800000.0,5642.86
3,1960.0,Sardar Patel Ring,Semi-Furnished,Ready To Move,12500000.0,6377.55
3,1400.0,Prahlad Nagar,Furnished,Ready To Move,12500000.0,8928.57
3,2099.0,Jodhpur,Semi-Furnished,Ready To Move,17500000.0,8337.3
4,3960.0,Motera,Semi-Furnished,Ready To Move,16500000.0,4166.67
3,1350.0,Prahlad Nagar,Furnished,Ready To Move,15000000.0,11111.11
3,1200.0,Chharodi,Semi-Furnished,Ready To Move,11500000.0,9583.33
3,2013.0,Sardar Patel Ring,Furnished,Ready To Move,15100000.0,7501.24
3,1454.0,Gota,Furnished,Under Construction,16000000.0,11004.13
3,1764.0,Thaltej,Furnished,Under Construction,13100000.0,7426.3
3,2079.0,Gota,Furnished,Ready To Move,11000000.0,5291.01
3,1025.0,Vastrapur,Semi-Furnished,Ready To Move,14000000.0,13658.54
3,2050.0,Prahlad Nagar,Furnished,Ready To Move,13500000.0,6585.37
3,1050.0,Thaltej,Semi-Furnished,Ready To Move,15000000.0,14285.71
3,1276.0,Satellite,Furnished,Ready To Move,18100000.0,14184.95
3,1352.0,Gota,Semi-Furnished,Ready To Move,11200000.0,8284.02
3,1377.0,Nehru Nagar Ambawadi,Semi-Furnished,Ready To Move,21000000.0,15250.54
3,1200.0,Ranip,Furnished,Ready To Move,11500000.0,9583.33
3,2395.0,Makarba,Unfurnished,Under Construction,11000000.0,4592.9
3,2360.0,Gota,Unfurnished,Under Construction,10700000.0,4533.9
4,1604.0,Ambli,Furnished,Under Construction,19800000.0,12344.14
3,2655.0,Chharodi,Unfurnished,Under Construction,12600000.0,4745.76
4,1815.0,Bopal,Unfurnished,Under Construction,13200000.0,7272.73
3,1421.0,Navrangpura,Unfurnished,Under Construction,17800000.0,12526.39
4,1778.0,Gota,Unfurnished,Under Construction,18600000.0,10461.19
3,3770.0,Gota,Unfurnished,Under Construction,24500000.0,6498.67
3,1507.0,Shela,Unfurnished,Under Construction,16100000.0,10683.48
4,2063.0,Vaishnodevi,Unfurnished,Under Construction,22700000.0,11003.39
3,2090.0,Gota,Unfurnished,Under Construction,25800000.0,12344.5
3,1226.0,Gota,Unfurnished,Under Construction,13900000.0,11337.68
3,2367.0,Vaishnodevi,Unfurnished,Under Construction,12600000.0,5323.19
4,1971.0,Gota,Unfurnished,Under Construction,16400000.0,8320.65
3,2250.0,Maninagar,Unfurnished,Under Construction,15100000.0,6711.11
4,1501.0,Ghatlodiya,Unfurnished,Under Construction,14200000.0,9460.36
3,2196.0,Naranpura,Unfurnished,Ready To Move,13200000.0,6010.93
5,2627.0,Bopal,Unfurnished,Under Construction,25400000.0,9668.82
3,2400.0,Ellisbridge,Unfurnished,Ready To Move,15600000.0,6500.0
3,1195.0,Vaishnodevi,Furnished,Under Construction,13200000.0,11046.03
3,1317.0,Thaltej,Furnished,Under Construction,10500000.0,7972.67
4,1963.0,Gota,Furnished,Under Construction,16500000.0,8405.5
4,2502.0,Shela,Furnished,Ready To Move,22200000.0,8872.9
4,2080.0,Vaishnodevi,Furnished,Under Construction,23200000.0,11153.85
4,3170.0,Ambli,Furnished,Under Construction,19800000.0,6246.06
3,1345.0,Gota,Furnished,Under Construction,11500000.0,8550.19
4,1695.0,Shela,Furnished,Under Construction,12000000.0,7079.65
4,1914.0,Shela,Furnished,Under Construction,11500000.0,6008.36
3,1224.0,Gota,Furnished,Under Construction,11700000.0,9558.82
4,2000.0,Vastrapur,Furnished,Ready To Move,24200000.0,12100.0
4,2400.0,Jagatpur,Furnished,Under Construction,20500000.0,8541.67
4,2935.0,Bodakdev,Furnished,Under Construction,22100000.0,7529.81
3,1050.0,Vaishnodevi,Furnished,Ready To Move,10000000.0,9523.81
4,1810.0,Shela,Unfurnished,Under Construction,18700000.0,10331.49
3,2598.0,Shela,Furnished,Under Construction,15500000.0,5966.13
4,3861.0,Vaishnodevi,Furnished,Under Construction,24500000.0,6345.51
3,1188.0,Bopal,Semi-Furnished,Ready To Move,11500000.0,9680.13
4,2124.0,Sg Highway,Furnished,Under Construction,21000000.0,9887.01
3,1400.0,Satellite,Furnished,Ready To Move,19300000.0,13785.71
3,2158.0,Gota,Furnished,Under Construction,10700000.0,4958.29
4,2200.0,Jagatpur,Furnished,Under Construction,17200000.0,7818.18
3,1450.0,Bopal,Furnished,Ready To Move,16000000.0,11034.48
3,1246.0,Ambawadi,Semi-Furnished,Ready To Move,15200000.0,12199.04
4,1856.0,Hebatpur,Furnished,Under Construction,20800000.0,11206.9
3,1936.0,Jagatpur,Furnished,Under Construction,11300000.0,5836.78
3,1315.0,Shantipura,Furnished,Under Construction,14500000.0,11026.62
4,3291.0,Shela,Furnished,Under Construction,18100000.0,5499.85
4,4130.0,Shela,Unfurnished,Under Construction,24500000.0,5932.2
3,1066.0,Jagatpur,Furnished,Under Construction,10600000.0,9943.71
3,1265.0,Vaishnodevi,Furnished,Under Construction,14000000.0,11067.19
4,1837.0,Gota,Furnished,Under Construction,18700000.0,10179.64
3,1445.0,Gota,Furnished,Under Construction,13600000.0,9411.76
3,1298.0,Gota,Furnished,Under Construction,10200000.0,7858.24
4,2271.0,Shela,Furnished,Under Construction,25000000.0,11008.37
3,1184.0,Bhadaj,Furnished,Under Construction,10000000.0,8445.95
3,1560.0,Shela,Furnished,Under Construction,14000000.0,8974.36
3,2052.0,Gota,Semi-Furnished,Ready To Move,13500000.0,6578.95
3,2025.0,Ambawadi,Furnished,Under Construction,15500000.0,7654.32
4,3291.0,Shela,Furnished,Under Construction,18700000.0,5682.16
5,2594.0,Godhavi,Furnished,Under Construction,20000000.0,7710.1
3,1400.0,Ambli,Furnished,Ready To Move,18700000.0,13357.14
4,1793.0,Shela,Furnished,Under Construction,17100000.0,9537.09
3,1510.0,Sanand,Furnished,Under Construction,14200000.0,9403.97
4,1920.0,Drive In,Furnished,Under Construction,25100000.0,13072.92
4,3318.0,Shantipura,Furnished,Under Construction,14500000.0,4370.1
3,990.0,Nirnay,Furnished,Ready To Move,10000000.0,10101.01
4,2191.0,Bopal,Furnished,Under Construction,22100000.0,10086.72
4,3121.0,Shela,Furnished,Under Construction,19800000.0,6344.12
4,1839.0,Ambli,Furnished,Under Construction,20600000.0,11201.74
4,2222.0,Gota,Furnished,Under Construction,25000000.0,11251.13
4,1760.0,Hebatpur,Furnished,Under Construction,25000000.0,14204.55
4,3611.0,Makarba,Furnished,Under Construction,17300000.0,4790.92
3,1587.0,Shela,Furnished,Under Construction,14500000.0,9136.74
3,1226.0,Bopal,Furnished,Ready To Move,11000000.0,8972.27
3,1205.0,Bodakdev,Furnished,Ready To Move,16000000.0,13278.01
4,1861.0,Ambli,Furnished,Under Construction,25000000.0,13433.64
3,1470.0,Chharodi,Furnished,Under Construction,12600000.0,8571.43
3,1507.0,Shela,Furnished,Under Construction,14300000.0,9489.05
4,1552.0,Shela,Furnished,Under Construction,15000000.0,9664.95
4,1810.0,Shela,Furnished,Under Construction,19700000.0,10883.98
4,1776.0,Sarkhej,Furnished,Under Construction,15300000.0,8614.86
4,1810.0,Shela,Furnished,Under Construction,19100000.0,10552.49
3,1285.0,Shantipura,Furnished,Under Construction,10200000.0,7937.74
4,4130.0,Shela,Furnished,Under Construction,22700000.0,5496.37
4,1815.0,Godhavi,Furnished,Under Construction,16800000.0,9256.2
4,1900.0,Shantipura,Furnished,Under Construction,18000000.0,9473.68
3,1255.0,Vaishnodevi,Furnished,Under Construction,15400000.0,12270.92
